des,orbit_id,jd,cd,dist,dist_min,dist_max,v_rel,v_inf,t_sigma_f,h,diameter,diameter_sigma,fullname
2023 VB1,5,2460238.460142077,2023-Oct-20 23:03,0.0385222703626931,0.0382278043979028,0.0388167235838809,7.23440355136956,7.22483634781573,00:05,25.69,,,       (2023 VB1)
2023 UD4,3,2460238.531030384,2023-Oct-21 00:45,0.00338627954083079,0.00338405280959906,0.00338850600523279,4.25655634681059,4.06750299651311,< 00:01,28.02,,,       (2023 UD4)
2023 UV1,2,2460238.550454907,2023-Oct-21 01:13,0.00729864514187196,0.00728625582204078,0.00731103413264194,9.68745036826586,9.6496924711874,< 00:01,26.61,,,       (2023 UV1)
2023 UR1,10,2460238.553214387,2023-Oct-21 01:17,0.00557720423794367,0.00557713871361352,0.00557726976226114,8.2152858268351,8.15692539930672,< 00:01,24.67,,,       (2023 UR1)
2023 UE6,1,2460238.644295697,2023-Oct-21 03:28,0.0140418624448825,0.013937423984344,0.0141462897698917,7.35368678834321,7.32783762526079,00:02,27.63,,,       (2023 UE6)
2023 UQ6,1,2460238.678571062,2023-Oct-21 04:17,0.0313340922023512,0.0311747229737855,0.0314934605881025,18.0052822447857,18.0005588714377,00:01,25.39,,,       (2023 UQ6)
2023 UW,2,2460238.715555520,2023-Oct-21 05:10,0.0107671212359196,0.010752182790842,0.0107820593977684,5.95497386014552,5.91327192412855,< 00:01,27.97,,,       (2023 UW)
2023 UN,6,2460238.901368068,2023-Oct-21 09:38,0.00337945532873025,0.00337938918289217,0.00337952147459252,11.2353359348509,11.1649408628467,< 00:01,26.08,,,       (2023 UN)
2023 UG3,4,2460238.921915384,2023-Oct-21 10:08,0.0117595803677903,0.0117246214310127,0.0117945386618761,12.1307992417544,12.1121068080288,< 00:01,26.33,,,       (2023 UG3)
2023 UL2,4,2460239.119013645,2023-Oct-21 14:51,0.03748192016528,0.037357796355251,0.0376060435039775,15.7398871456375,15.7353701337608,< 00:01,24.31,,,       (2023 UL2)
2023 UH1,5,2460239.176118375,2023-Oct-21 16:14,0.0252178932846734,0.0251736421425792,0.025262143133451,5.05875732541819,5.03782781651696,< 00:01,27.08,,,       (2023 UH1)
2023 UE3,2,2460239.313323228,2023-Oct-21 19:31,0.00633964749825121,0.00633097819788658,0.0063483158880644,4.68849428648027,4.59797805333431,< 00:01,28.58,,,       (2023 UE3)
2023 UP2,2,2460239.473491884,2023-Oct-21 23:22,0.00943637537788741,0.00936693984767804,0.00950576818842403,8.74487440882964,8.71252565319634,< 00:01,26.69,,,       (2023 UP2)
2023 UG1,4,2460239.715563849,2023-Oct-22 05:10,0.0112640210750522,0.011248868870963,0.0112791709851496,2.86804837240292,2.7843501716238,< 00:01,27.53,,,       (2023 UG1)
2023 TW4,5,2460239.743226146,2023-Oct-22 05:50,0.0163228608568788,0.0162618450528956,0.0163838753321941,10.539947615778,10.524448852195,< 00:01,25.63,,,       (2023 TW4)
2023 TX2,5,2460240.036944273,2023-Oct-22 12:53,0.0338929761093106,0.0337975545460932,0.0339883961702404,7.51374669497606,7.5032766441179,< 00:01,25.46,,,       (2023 TX2)
2023 TW26,3,2460240.062843673,2023-Oct-22 13:30,0.00600031040908908,0.00598762681622455,0.00601295809986105,5.62999760481452,5.55056386300328,< 00:01,28.59,,,       (2023 TW26)
2023 UZ,4,2460240.163921184,2023-Oct-22 15:56,0.00629416127899329,0.00628508592905862,0.00630323649981493,13.1268374809839,13.0945489091971,< 00:01,27.25,,,       (2023 UZ)
2023 TP16,3,2460240.762721365,2023-Oct-23 06:18,0.00969469428225585,0.00967545408065377,0.00971391505649066,1.49960852117434,1.3035136632222,00:04,29.78,,,       (2023 TP16)
2023 TV4,13,2460240.826763528,2023-Oct-23 07:51,0.0129699912675335,0.012956495011813,0.0129834870609405,5.00515953784115,4.96394537312701,< 00:01,25.76,,,       (2023 TV4)
2023 VP,4,2460240.838487185,2023-Oct-23 08:07,0.0391046833187653,0.0386966845837527,0.0395126746320133,12.5165343455706,12.5110893947435,00:05,24.55,,,       (2023 VP)
2020 FM6,32,2460240.914411399,2023-Oct-23 09:57,0.0430201211733378,0.043019821578918,0.0430204207677577,15.7680943999507,15.7641660007069,< 00:01,21.94,,,       (2020 FM6)
2023 UU4,1,2460240.964283221,2023-Oct-23 11:09,0.0137991524963148,0.0137201622561293,0.0138781414094385,16.0791241180578,16.0671108871973,< 00:01,25.83,,,       (2023 UU4)
2023 UU6,1,2460241.006758643,2023-Oct-23 12:10,0.0329047515507218,0.0325503366491418,0.0332591793303488,11.4107253828017,11.4036267355385,00:09,26.89,,,       (2023 UU6)
2023 TC6,3,2460241.046113177,2023-Oct-23 13:06,0.0342050725952177,0.0338722987984331,0.0345378324530285,8.45229486644271,8.44307373601574,< 00:01,24.97,,,       (2023 TC6)
2023 VC1,3,2460241.153787313,2023-Oct-23 15:41,0.0185462351937291,0.0184755619614294,0.0186169003231841,4.35982140702891,4.32674346190941,00:02,26.36,,,       (2023 VC1)
2023 UN10,4,2460241.280197144,2023-Oct-23 18:43,0.0389442631524001,0.0387643126270463,0.0391242117079791,10.8120039813497,10.8056741838805,< 00:01,24.23,,,       (2023 UN10)
2023 VR1,3,2460241.313352683,2023-Oct-23 19:31,0.0285388765598745,0.0282555918782712,0.0288221490561179,9.21101417344834,9.20087255692198,00:06,25.83,,,       (2023 VR1)
2023 UK3,3,2460241.324346017,2023-Oct-23 19:47,0.00557926638330971,0.00557107315340071,0.00558745931538443,8.66654382442996,8.61126272802984,< 00:01,29.21,,,       (2023 UK3)
2023 VM,2,2460241.488707706,2023-Oct-23 23:44,0.0385996221583588,0.0380003792027594,0.0391988594955368,20.9912127121668,20.9879240005244,00:04,23.88,,,       (2023 VM)
2023 TX8,10,2460241.584388840,2023-Oct-24 02:02,0.00852298415809704,0.0085160792201534,0.00852988887222799,5.59624674299314,5.54010216236547,< 00:01,26.55,,,       (2023 TX8)
2023 VY,3,2460241.773071545,2023-Oct-24 06:33,0.0437272509969542,0.0430616044356079,0.04439287635177,10.88285886885,10.8772583411864,00:05,25.27,,,       (2023 VY)
2023 VB,5,2460241.798895724,2023-Oct-24 07:10,0.0182988824960261,0.0182205119114105,0.0183772517553379,12.1406111095332,12.1286116436226,00:02,25.24,,,       (2023 VB)
2019 HH4,46,2460241.948918516,2023-Oct-24 10:46,0.0339564691033608,0.0339564651430664,0.0339564730636572,20.0183543003454,20.0144341385996,< 00:01,19.81,,,       (2019 HH4)
2023 UO3,4,2460241.968197735,2023-Oct-24 11:14,0.0174039316778347,0.0173290883031069,0.0174787726536232,8.87701470285682,8.85975153312522,< 00:01,25.78,,,       (2023 UO3)
2023 UN7,6,2460242.202748357,2023-Oct-24 16:52,0.0392888574347978,0.0391569950892268,0.0394207191813183,14.1226742826935,14.1178714233429,< 00:01,24.08,,,       (2023 UN7)
2023 TE6,3,2460242.227533430,2023-Oct-24 17:28,0.043531004633725,0.0433964444300898,0.0436655589124378,4.16054564455537,4.1458078243453,< 00:01,26.42,,,       (2023 TE6)
2023 RA4,35,2460242.279328109,2023-Oct-24 18:42,0.0215667704250507,0.0215662210512439,0.0215673197989911,3.92989995277792,3.89833585808205,< 00:01,24.68,,,       (2023 RA4)
2023 UH5,7,2460242.348647023,2023-Oct-24 20:22,0.0184740320740524,0.018442796084381,0.0185052677780493,10.3136953541153,10.2997017014396,< 00:01,25.20,,,       (2023 UH5)
2023 VY2,2,2460242.518520057,2023-Oct-25 00:27,0.0396125233232333,0.0393342540633891,0.0398907760776669,5.9342252679553,5.922879570859,00:16,26.86,,,       (2023 VY2)
2023 UJ3,1,2460242.534064153,2023-Oct-25 00:49,0.0453666293300202,0.0451728588055173,0.0455604040242632,4.18828360249775,4.17423708597999,00:54,27.19,,,       (2023 UJ3)
2023 UF6,4,2460242.644789712,2023-Oct-25 03:28,0.0205922207586221,0.020508660836812,0.0206757799351976,15.3424203237983,15.333984359974,< 00:01,25.89,,,       (2023 UF6)
2023 UR6,1,2460242.886555086,2023-Oct-25 09:17,0.0123819563470614,0.0123080515006637,0.0124558600959207,18.391075026708,18.3793704909698,< 00:01,26.48,,,       (2023 UR6)
2023 VT,2,2460243.087255142,2023-Oct-25 14:06,0.0219778349971893,0.0219016733569679,0.02205399631089,9.54419461091972,9.53148367718784,00:15,26.32,,,       (2023 VT)
2023 SO11,22,2460243.113758089,2023-Oct-25 14:44,0.00854001786025931,0.00853977738182518,0.00854025833715992,2.50202527453072,2.37405390301194,< 00:01,26.73,,,       (2023 SO11)
2023 TG14,5,2460243.543780852,2023-Oct-26 01:03,0.0106248796317669,0.0106102262390001,0.0106395325731876,6.70925348477667,6.67177094848929,< 00:01,25.84,,,       (2023 TG14)
2023 UJ2,2,2460243.668903663,2023-Oct-26 04:03,0.0303261292847876,0.0301979916894104,0.0304542489407166,3.2495516653275,3.22240039971076,00:04,24.36,,,       (2023 UJ2)
2023 TR7,3,2460243.673338718,2023-Oct-26 04:10,0.0495315258872798,0.049113977400215,0.0499490684867127,11.3612777353814,11.3565419283554,< 00:01,25.32,,,       (2023 TR7)
2021 SZ4,26,2460243.727610950,2023-Oct-26 05:28,0.0357783593128219,0.0357781904139763,0.0357785282116674,29.970723564926,29.9682386432069,< 00:01,20.47,,,       (2021 SZ4)
2023 VD5,8,2460243.929441861,2023-Oct-26 10:18,0.0442186861619175,0.0442076705317024,0.0442297018095791,14.5323012684608,14.5281542678422,< 00:01,24.61,,,       (2023 VD5)
2023 VN2,1,2460244.387548134,2023-Oct-26 21:18,0.0285884571193306,0.028244500224877,0.0289323841882913,7.17294611414649,7.15994088652219,00:16,26.61,,,       (2023 VN2)
302169,52,2460244.458519955,2023-Oct-26 23:00,0.0325847787535564,0.0325847730375971,0.0325847844695194,25.678478676009,25.6752940735873,< 00:01,20.00,,,302169 (2001 TD45)
2023 VQ2,1,2460244.486549710,2023-Oct-26 23:41,0.0090582293563005,0.00898584616861495,0.0091306038205534,9.13394126126148,9.10168021330082,00:14,26.42,,,       (2023 VQ2)
2023 UO7,2,2460244.883436508,2023-Oct-27 09:12,0.00276040028108576,0.00275480965953366,0.00276599068243267,13.8119237560995,13.7418607071517,< 00:01,28.29,,,       (2023 UO7)
2023 UV6,2,2460244.969746947,2023-Oct-27 11:16,0.0262527866306856,0.0261484278617829,0.0263571422252344,7.31352485310493,7.29963419466432,< 00:01,26.44,,,       (2023 UV6)
2023 UK4,2,2460245.015474570,2023-Oct-27 12:22,0.029935025110467,0.0295837184555432,0.0302863205220014,11.3078569173686,11.2999827677834,< 00:01,26.58,,,       (2023 UK4)
2023 VA1,2,2460245.196539071,2023-Oct-27 16:43,0.0208761240035498,0.0207006126773145,0.0210516322664908,15.5931100479362,15.5849226900281,00:02,25.08,,,       (2023 VA1)
2023 VR2,7,2460245.922270864,2023-Oct-28 10:08,0.0194584729657753,0.0194177479554131,0.0194991971936225,8.20900704896714,8.19230941683991,00:02,25.35,,,       (2023 VR2)
2020 VX,10,2460246.577111146,2023-Oct-29 01:51,0.0260484998424239,0.0260450122638349,0.0260519874213861,18.7761002875382,18.7706516582308,< 00:01,24.91,,,       (2020 VX)
2023 VZ1,3,2460246.985062012,2023-Oct-29 11:38,0.00690828810215672,0.00689116437340156,0.00692540340754958,2.50744483897458,2.34859390661547,00:02,27.85,,,       (2023 VZ1)
2023 UA2,2,2460247.003102929,2023-Oct-29 12:04,0.0330121814878894,0.032776188142554,0.0332481684066379,9.222690355667,9.21393473971222,< 00:01,26.97,,,       (2023 UA2)
2023 VE8,4,2460247.358747012,2023-Oct-29 20:37,0.0315467391034745,0.0313255581586046,0.0317679126989266,8.32287092090934,8.31271662689363,00:06,25.15,,,       (2023 VE8)
2023 VC3,3,2460247.693152461,2023-Oct-30 04:38,0.0161063154284574,0.0158814193754369,0.0163312044562735,16.8373935016033,16.8275654356263,00:04,25.95,,,       (2023 VC3)
525229,42,2460247.944971775,2023-Oct-30 10:41,0.0272530612700545,0.0272530603597798,0.0272530621803307,17.4276350692721,17.4220242210178,< 00:01,21.17,,,525229 (2004 UU1)
2023 VV,10,2460248.224832206,2023-Oct-30 17:24,0.0293842393540239,0.029365566395541,0.0294029122630909,9.25142461349965,9.24161798938191,< 00:01,23.49,,,       (2023 VV)
2023 VE2,2,2460248.277423761,2023-Oct-30 18:39,0.015096913253303,0.0150170387276831,0.0151767813025495,6.74075674661007,6.71452293088612,00:01,27.88,,,       (2023 VE2)
2023 VQ,2,2460248.485323315,2023-Oct-30 23:39,0.027652679146774,0.0274865262306536,0.0278188291706877,11.5925915831818,11.5842768104479,< 00:01,26.34,,,       (2023 VQ)
2023 VB3,3,2460248.657561121,2023-Oct-31 03:47,0.0391667248447253,0.0389366091562989,0.0393968386365355,13.6718881792713,13.6669114312344,< 00:01,25.25,,,       (2023 VB3)
2023 VO2,2,2460248.902469240,2023-Oct-31 09:40,0.0253582340342607,0.0251305702910513,0.0255858943132191,15.6483237056596,15.6416075811733,00:01,26.62,,,       (2023 VO2)
2023 TW6,9,2460249.128211141,2023-Oct-31 15:05,0.0490803229674855,0.0490515897576483,0.049109056171196,24.4468681472757,24.4446473882243,< 00:01,22.98,,,       (2023 TW6)
2023 VS1,1,2460249.218235722,2023-Oct-31 17:14,0.0299086844421184,0.0295768568895984,0.0302405072237351,16.3900539802799,16.3846176392509,< 00:01,24.98,,,       (2023 VS1)
2023 VF2,2,2460249.319943568,2023-Oct-31 19:41,0.0198402501376887,0.0196460903267618,0.0200343998240227,9.63495655469618,9.62100797680615,00:02,27.15,,,       (2023 VF2)
2023 VX3,2,2460249.478812291,2023-Oct-31 23:29,0.0286851299791174,0.0283798990363172,0.0289902820370057,3.98865421712479,3.96529799736705,00:01,27.93,,,       (2023 VX3)
2023 VZ,4,2460249.664514923,2023-Nov-01 03:57,0.00675743775143319,0.00673328616666472,0.00678158898992082,19.5754170737235,19.5552639257971,< 00:01,26.96,,,       (2023 VZ)
2023 VK,4,2460249.685543580,2023-Nov-01 04:27,0.0283164938604934,0.0281532352149807,0.0284797506734547,13.9628099595306,13.9560692611531,< 00:01,25.77,,,       (2023 VK)
2013 UV3,9,2460249.966772458,2023-Nov-01 11:12,0.03758689434988,0.00143917767358606,0.213830038846988,15.431053008532,15.4264584370726,8_20:54,26.8,,,       (2013 UV3)
2004 VZ14,19,2460250.075501775,2023-Nov-01 13:49,0.0089184696558361,0.00891794144192395,0.00891899786978728,15.0134276822701,14.9935149770303,< 00:01,25.04,,,       (2004 VZ14)
2023 VP5,3,2460250.088628337,2023-Nov-01 14:08,0.0200352658183161,0.019950035934615,0.0201204724657529,2.77563788410284,2.72730393027541,00:05,28.20,,,       (2023 VP5)
2023 VX1,5,2460250.357377345,2023-Nov-01 20:35,0.0261307943933487,0.0259957350886306,0.0262658529537228,19.4483418481167,19.4430981737294,< 00:01,25.46,,,       (2023 VX1)
2023 VQ4,7,2460250.407955305,2023-Nov-01 21:47,0.0185915465369386,0.0185565824227755,0.0186265099528079,6.61771621709652,6.59602414369026,< 00:01,23.81,,,       (2023 VQ4)
2023 UZ3,6,2460250.479799493,2023-Nov-01 23:31,0.00689817474341754,0.00685465617987799,0.00694169128025854,14.3916391730313,14.3647750028036,< 00:01,26.42,,,       (2023 UZ3)
2023 VC2,6,2460250.691917252,2023-Nov-02 04:36,0.0140542065868356,0.014004093731123,0.0141043140735818,5.00453194824625,4.96650462905964,< 00:01,26.97,,,       (2023 VC2)
2023 VA,4,2460250.734167856,2023-Nov-02 05:37,0.000178877808924569,0.000178827152741336,0.000178928460690749,11.3026412337504,9.89740590651699,< 00:01,28.59,,,       (2023 VA)
2023 VG6,1,2460250.787150755,2023-Nov-02 06:53,0.0291071334481788,0.0284566043329105,0.0297575968957316,8.4144169936477,8.40353095400551,00:09,27.24,,,       (2023 VG6)
2016 WY,15,2460250.957001267,2023-Nov-02 10:58,0.0232491077268776,0.0191874623810891,0.0273651732292065,3.94084327854039,3.91165366894709,1_01:57,29.2,,,       (2016 WY)
2023 VN3,7,2460251.143605840,2023-Nov-02 15:27,0.0303559756204755,0.0303229506051336,0.0303890003260679,6.1780245800493,6.16380067763816,< 00:01,25.04,,,       (2023 VN3)
363505,311,2460251.159191570,2023-Nov-02 15:49,0.035110929377146,0.0351109171948671,0.0351109415594609,7.97053605858334,7.96100936666211,< 00:01,18.47,1.876,0.037,363505 (2003 UC20)
2023 UY3,4,2460251.185047056,2023-Nov-02 16:26,0.0359763188658601,0.0358965549677532,0.0360560789565359,3.69954534143269,3.67947165582701,00:01,26.87,,,       (2023 UY3)
2023 VG,3,2460251.270447782,2023-Nov-02 18:29,0.000763121569546413,0.000762698084398813,0.00076354502951964,8.52717646539129,8.10738136814529,< 00:01,28.28,,,       (2023 VG)
2022 JF,6,2460251.734826877,2023-Nov-03 05:38,0.0388197426776709,0.023673998306435,0.0545490101315812,17.1511616027473,17.1471592363689,11:03,24.77,,,       (2022 JF)
2023 VL1,1,2460251.934448305,2023-Nov-03 10:26,0.030916528866319,0.0302821106972671,0.0315509263765468,14.7442708832975,14.7384245383145,< 00:01,26.19,,,       (2023 VL1)
2023 VW1,3,2460252.108779598,2023-Nov-03 14:37,0.00627227745795641,0.00625939209191874,0.00628516258748231,13.8275659154869,13.7968102866388,< 00:01,24.68,,,       (2023 VW1)
2023 VJ,3,2460252.226899644,2023-Nov-03 17:27,0.024828677033492,0.0247827853635136,0.0248745685697129,16.4936387004855,16.4871309935588,< 00:01,25.49,,,       (2023 VJ)
2023 QP8,45,2460252.248998075,2023-Nov-03 17:59,0.0437992500917995,0.043798528993478,0.0437999711900837,8.8374967057005,8.8306104102133,< 00:01,21.55,,,       (2023 QP8)
2016 VW2,7,2460252.453166514,2023-Nov-03 22:53,0.0258167485038911,0.0244812118769405,0.107632184991365,8.10175281205775,8.08900388425027,7_08:46,26.31,,,       (2016 VW2)
2019 UH7,7,2460252.519912644,2023-Nov-04 00:29,0.0254554919492952,0.0254553532269385,0.0254556306716779,5.93807071173957,5.9204171824137,< 00:01,27.46,,,       (2019 UH7)
2023 VE1,5,2460252.525310057,2023-Nov-04 00:36,0.000230570329897711,0.00023039067768579,0.000230749957727379,6.45532925589124,4.30803913095359,< 00:01,30.22,,,       (2023 VE1)
2023 TL31,4,2460252.915214279,2023-Nov-04 09:58,0.0208362623707068,0.0208183618609147,0.0208541627883675,9.19224099013392,9.1783190379106,< 00:01,25.45,,,       (2023 TL31)
2023 VM3,1,2460253.003298741,2023-Nov-04 12:05,0.0234549268714358,0.0232305080204227,0.0236793389452052,12.1378278071453,12.1284650267928,< 00:01,26.84,,,       (2023 VM3)
2023 VT2,2,2460253.074996929,2023-Nov-04 13:48,0.0283928749624432,0.028287981661489,0.0284977676002858,14.8423416763685,14.8360176584208,< 00:01,26.13,,,       (2023 VT2)
2023 VO1,3,2460253.346440661,2023-Nov-04 20:19,0.000522278142926424,0.000521603651024727,0.000522952574566434,16.3610123937409,16.0461655913509,< 00:01,29.60,,,       (2023 VO1)
2023 VD10,2,2460253.625647576,2023-Nov-05 03:01,0.0423809478678996,0.0420675443201634,0.0426943382462905,6.61886820184605,6.60936281237729,00:02,26.68,,,       (2023 VD10)
2023 VU,3,2460254.033055178,2023-Nov-05 12:48,0.00667810706984472,0.00666212899002769,0.00669408485231982,14.3664834929325,14.3386845116157,< 00:01,26.24,,,       (2023 VU)
2023 VD7,5,2460254.104038824,2023-Nov-05 14:30,0.0376039981037859,0.0374061951395863,0.0378017998690949,15.6685589028767,15.6640360551553,< 00:01,24.39,,,       (2023 VD7)
2023 VN5,3,2460254.169562735,2023-Nov-05 16:04,0.0037577565621697,0.00373948925736584,0.00377602258091099,13.8376000178668,13.7862631584962,< 00:01,27.84,,,       (2023 VN5)
2023 VZ4,2,2460254.366677527,2023-Nov-05 20:48,0.0434111605012242,0.0428324200080874,0.0439898976892475,23.9510546003211,23.948491830769,< 00:01,24.71,,,       (2023 VZ4)
2023 VE3,5,2460254.460212103,2023-Nov-05 23:03,0.00298646902976586,0.00298073479925455,0.00299220290147926,10.4618893179466,10.3762594641376,< 00:01,26.95,,,       (2023 VE3)
2023 UG4,8,2460254.615061327,2023-Nov-06 02:46,0.0167171520194846,0.0166965699888638,0.0167377327209148,3.51951094018121,3.47392937986038,< 00:01,26.45,,,       (2023 UG4)
2023 VG1,3,2460254.719283265,2023-Nov-06 05:16,0.0203032688098006,0.0201644278603587,0.0204421050249239,10.2755995966461,10.2628202291046,< 00:01,27.20,,,       (2023 VG1)
2023 VP8,2,2460254.920159275,2023-Nov-06 10:05,0.0164639216005456,0.0163140766619814,0.016613768474492,13.3640314783413,13.3519160581473,00:06,26.00,,,       (2023 VP8)
2023 TO15,12,2460254.920179751,2023-Nov-06 10:05,0.038805861770878,0.0387751973258509,0.0388365261626116,11.1937794584471,11.1876438544916,< 00:01,24.30,,,       (2023 TO15)
2023 VF4,11,2460254.946612411,2023-Nov-06 10:43,0.0199580771484594,0.0199485654181414,0.019967588864366,12.7962009956179,12.7857636573026,< 00:01,25.82,,,       (2023 VF4)
2023 VJ5,4,2460255.100228043,2023-Nov-06 14:24,0.0275887024793685,0.0274831181200331,0.0276942844589838,8.11595738619598,8.10404880393034,< 00:01,25.04,,,       (2023 VJ5)
2023 VS4,1,2460255.114380929,2023-Nov-06 14:45,0.00548011766825559,0.00545448203159108,0.00550575171334901,10.6352077019398,10.5893921463318,00:03,28.58,,,       (2023 VS4)
2023 VY4,1,2460255.166047143,2023-Nov-06 15:59,0.00706777552752396,0.00701722919738413,0.00711832094197107,16.7400984636991,16.7175631285969,00:09,27.32,,,       (2023 VY4)
2023 VE,3,2460255.553956027,2023-Nov-07 01:18,0.00789507270835955,0.00788427571256804,0.0079058695701207,12.1076349079389,12.07972890205,< 00:01,27.53,,,       (2023 VE)
2023 VS,3,2460255.554128013,2023-Nov-07 01:18,0.00246087258793875,0.00245867919207286,0.00246306533941493,3.54002550147822,3.21967472016875,< 00:01,29.84,,,       (2023 VS)
2023 VH2,3,2460255.590667570,2023-Nov-07 02:11,0.0442459504434622,0.0440801579433846,0.0444117422134314,14.3110584130388,14.3068498781067,< 00:01,25.46,,,       (2023 VH2)
2023 VB2,3,2460255.791736473,2023-Nov-07 07:00,0.000219055400872794,0.00021893968108643,0.000219171114705812,18.0235155714025,17.335516229989,< 00:01,28.24,,,       (2023 VB2)
2023 VP3,4,2460255.873187142,2023-Nov-07 08:57,0.000884221931967661,0.000884050623558601,0.000884393234857227,6.63965486588085,6.1691406188622,< 00:01,29.49,,,       (2023 VP3)
2023 VK6,3,2460256.000081009,2023-Nov-07 12:00,0.0146721466455462,0.0146263726678162,0.0147179196672449,10.2393026584201,10.2215515722548,< 00:01,26.91,,,       (2023 VK6)
2023 VD2,2,2460256.036735605,2023-Nov-07 12:53,0.000375481540284335,0.000375245594509861,0.000375717472318554,8.11007450611646,7.18198973152069,< 00:01,30.08,,,       (2023 VD2)
2023 VZ3,1,2460256.322569982,2023-Nov-07 19:45,0.0284188182323931,0.0281292722540828,0.0287083585470844,13.9456188227672,13.9388941171827,00:01,26.54,,,       (2023 VZ3)
2023 VF6,4,2460256.434702448,2023-Nov-07 22:26,0.0157284191132145,0.0156914334928313,0.0157654027945139,5.59519617053094,5.56483686736796,< 00:01,27.16,,,       (2023 VF6)
2023 VR,6,2460256.452331162,2023-Nov-07 22:51,0.00623093001756264,0.00622507080287616,0.00623678916490713,11.8150612208908,11.7788127054664,< 00:01,27.74,,,       (2023 VR)
2023 VC4,5,2460256.800640368,2023-Nov-08 07:13,0.00256921400221399,0.00256674087783715,0.00256992188462981,9.51031515860824,9.40063483427406,< 00:01,27.01,,,       (2023 VC4)
2023 VH9,1,2460256.807674932,2023-Nov-08 07:23,0.0176099247441042,0.0173541641544643,0.0178656819497203,25.4285702403256,25.4226193254824,00:02,26.44,,,       (2023 VH9)
2023 TD14,7,2460256.847074191,2023-Nov-08 08:20,0.0238277219267992,0.0237776139643539,0.0238778286912085,6.2758181700789,6.25797478233127,< 00:01,25.80,,,       (2023 TD14)
2023 VO6,4,2460256.881324014,2023-Nov-08 09:09,0.0152551082722253,0.0152266622820604,0.0152835528787348,5.30678387346683,5.27376830916178,< 00:01,28.11,,,       (2023 VO6)
2023 VA7,6,2460256.892540892,2023-Nov-08 09:25,0.00739088220898863,0.00738013458205207,0.00740162935684295,6.83049393397528,6.77750908819506,< 00:01,27.17,,,       (2023 VA7)
2023 VD3,8,2460257.238470648,2023-Nov-08 17:43,0.00328055138738911,0.00327958288564773,0.00328151988626973,17.9273383707526,17.8819756069917,< 00:01,27.09,,,       (2023 VD3)
2023 WD1,1,2460257.270529138,2023-Nov-08 18:30,0.0440107645575246,0.0429593558961614,0.0450621487476905,16.108446299623,16.1046874888496,00:42,25.07,,,       (2023 WD1)
2023 VZ2,4,2460257.353743780,2023-Nov-08 20:29,0.0144205092084159,0.0143944373804114,0.0144465807665429,11.150429822261,11.1338468178952,< 00:01,26.89,,,       (2023 VZ2)
2023 VW,5,2460257.390317444,2023-Nov-08 21:22,0.00436663821758238,0.00436130980333702,0.00437196638654452,7.97708719154165,7.9002240407901,< 00:01,27.99,,,       (2023 VW)
2023 VC,10,2460257.500351488,2023-Nov-09 00:01,0.0160481024459817,0.0160260517249483,0.0160701529498279,9.64609403305831,9.62886641761664,< 00:01,25.52,,,       (2023 VC)
2023 VE6,4,2460257.720580653,2023-Nov-09 05:18,0.00496652208332716,0.0049614704023661,0.00497157363209776,9.11544164157502,9.05639555153829,< 00:01,27.16,,,       (2023 VE6)
2018 VN7,4,2460257.763066806,2023-Nov-09 06:19,0.00823382306546496,0.00823357806585063,0.00823406806514342,13.1709945506899,13.1464023217966,< 00:01,25.31,,,       (2018 VN7)
2023 VN1,1,2460257.913157282,2023-Nov-09 09:55,0.0369688748599737,0.0366415334815858,0.0372962015781576,7.55704135603141,7.54749805479393,00:09,27.13,,,       (2023 VN1)
2023 WK,5,2460258.334639621,2023-Nov-09 20:02,0.0465512041940515,0.0463309564717052,0.0467714511480094,17.466963509569,17.4636862958227,< 00:01,24.78,,,       (2023 WK)
2023 VU2,5,2460258.565287822,2023-Nov-10 01:34,0.00486474338917524,0.00486175804975651,0.00486772861677933,6.07786290266099,5.9870688195113,< 00:01,28.37,,,       (2023 VU2)
2023 WG1,4,2460258.640770136,2023-Nov-10 03:23,0.0193050429751609,0.0192134136903941,0.0193966680935633,7.58175788252887,7.56353177214952,00:04,26.70,,,       (2023 WG1)
2023 VT3,5,2460258.907272247,2023-Nov-10 09:46,0.0283544474146318,0.028272139615495,0.0284367536136305,7.50093579521484,7.48839748968584,< 00:01,26.31,,,       (2023 VT3)
2023 VD4,3,2460259.183513031,2023-Nov-10 16:24,0.000967024837452643,0.000964130449949262,0.00096991881842384,15.5655896312082,15.3875568729552,< 00:01,28.19,,,       (2023 VD4)
2023 VY3,2,2460259.524925419,2023-Nov-11 00:36,0.00883698288362513,0.00876985440556885,0.00890410896911721,16.0946225642986,16.0758777767199,< 00:01,27.62,,,       (2023 VY3)
2023 VD1,7,2460259.839827909,2023-Nov-11 08:09,0.0439010758598826,0.0437354123479879,0.0440667378460564,9.98495097757023,9.97887069857909,< 00:01,25.11,,,       (2023 VD1)
2023 VQ5,5,2460260.104063853,2023-Nov-11 14:30,0.0088429225709154,0.00882767202852405,0.00885817241682086,6.78016581897149,6.73557899405751,< 00:01,27.72,,,       (2023 VQ5)
2023 VL2,5,2460260.133184731,2023-Nov-11 15:12,0.00682870060295522,0.00682137593864668,0.00683602492243044,5.94802714245573,5.88206173136918,< 00:01,28.21,,,       (2023 VL2)
2023 VK3,3,2460260.198926643,2023-Nov-11 16:46,0.0189414589176962,0.0188773506904799,0.0190055581971876,3.70046298810651,3.66225176398354,< 00:01,28.20,,,       (2023 VK3)
